,Model,Make,Year,Views Per Day 7,Views Per Day,Views Per Day 1,Views Per Day 2,Views Per Day 3,Views Per Day 4,Views Per Day 5,Views Per Day 6,Views,Days Online
5697,Picanto,Kia,2006.0,0.0,88.98345153664303,120.21739130434784,85.52238805970148,59.61904761904762,58.150731158605176,0.0,0.0,645.375,144.83194444444445
5048,Scenic,Renault,2018.0,0.0,107.45824318476849,104.32090608777726,81.89473684210526,112.62364217252397,63.890410958904106,0.0,0.0,644.625,135.2879066399287
5595,Twingo,Renault,2009.0,0.0,47.578125,47.21052631578947,26.119402985074625,69.0,102.0,0.0,0.0,644.5,179.8125
4776,Renegade,Jeep,2017.0,0.0,44.91891891891892,42.63291139240506,42.39506172839506,0.0,27.0,0.0,0.0,643.0,191.625
5405,L 200,Mitsubishi,2002.0,0.0,29.92105263157895,29.857142857142858,0.0,29.17391304347826,29.354166666666668,0.0,0.0,642.75,238.875
5807,Captiva,Chevrolet,2011.0,0.0,32.629629629629626,31.419354838709676,31.40625,31.714285714285715,31.56756756756757,0.0,0.0,642.25,228.375
5227,428,AC,2010.0,0.0,23.574074074074073,0.0,21.71186440677966,40.21875,37.970588235294116,0.0,0.0,641.5,243.25
102,C-Class,Mercedes-Benz,2015.0,183.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.375,90.125
5556,Picanto,Kia,2013.0,0.0,64.18461538461538,80.24183796856107,49.72340425531915,50.27586206896552,68.22222222222223,0.0,0.0,641.0,159.27916666666667
5669,Rangerover,Land Rover,1979.0,0.0,30.03125,28.13888888888889,27.72972972972973,26.4,25.5,0.0,0.0,640.875,250.25
4838,Kuga,Ford,2008.0,0.0,31.431372549019606,31.054545454545455,0.0,30.74576271186441,0.0,0.0,0.0,640.625,231.0
5945,C5,Citroen,2005.0,0.0,20.303797468354432,30.923076923076923,30.22340425531915,44.5,45.285714285714285,0.0,0.0,639.0,222.39583333333331
103,E-Class,Mercedes-Benz,2007.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.75,88.375
5690,Figaro,Nissan,1997.0,0.0,26.166666666666668,24.975,24.70731707317073,24.181818181818183,23.652173913043477,0.0,0.0,638.25,267.75
104,Civic,Honda,2013.0,52.07142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.875,98.875
5168,C3,Citroen,2014.0,0.0,28.63157894736842,64.20199894792215,55.76047904191617,33.99499458369131,43.92982456140351,0.0,0.0,637.875,178.26347656250002
5644,SL-Class,Mercedes-Benz,1999.0,0.0,33.86206896551724,33.0,20.602409638554217,20.674157303370787,32.76724137931035,0.0,0.0,637.75,249.66666666666666
2801,Sportage,KIA,2014.0,0.0,63.267080745341616,0.0,0.0,0.0,0.0,0.0,0.0,636.625,157.0625
5532,M2,BMW,2016.0,0.0,106.2,88.35714285714286,86.0,0.0,75.05,0.0,0.0,636.25,138.25
925,Focus,Ford,2011.0,0.0,61.71403812824956,0.0,0.0,0.0,0.0,0.0,0.0,635.875,158.75
6742,SLK-Class,Mercedes-Benz,2014.0,0.0,31.857142857142858,28.88888888888889,28.05263157894737,146.25,126.20689655172414,0.0,0.0,635.5,154.4375
2736,206,Peugeot,2005.0,0.0,34.625340599455036,0.0,0.0,0.0,0.0,0.0,0.0,635.375,215.07500000000002
5173,C1,Citroen,2006.0,0.0,138.42105263157896,258.6857142857143,152.3,135.31034482758622,120.45283018867924,0.0,0.0,634.125,113.8046875
5110,Laguna,Renault,2007.0,0.0,42.94303797468354,44.241379310344826,28.536082474226806,27.779816513761467,37.53846153846154,0.0,0.0,633.125,207.4625
2810,Touran,Volkswagen,2009.0,0.0,30.672727272727272,0.0,0.0,0.0,0.0,0.0,0.0,632.625,231.0
5576,Q8,Audi,2020.0,0.0,101.98356164383561,196.41176470588235,114.89763779527559,64.01080351114112,141.94736842105263,0.0,0.0,631.5,126.05590277777779
1741,Altezza,Toyota,1999.0,0.0,68.25675675675676,0.0,0.0,0.0,0.0,0.0,0.0,631.375,151.375
5614,Grand Scenic,Renault,2005.0,0.0,34.7994200096665,22.46808510638298,22.291666666666668,13.821428571428571,21.641509433962263,0.0,0.0,630.875,290.2690972222222
5516,M3,BMW,2010.0,0.0,67.1875,61.25,60.38095238095238,0.0,56.80769230769231,0.0,0.0,630.625,159.25
4534,9-5,Saab,2003.0,0.0,43.241379310344826,42.0,7.113207547169812,6.982142857142857,6.827586206896552,0.0,0.0,630.0,312.375
5539,RAV-4,Toyota,2009.0,0.0,124.3529411764706,103.61538461538461,44.5,41.15384615384615,137.83333333333334,0.0,0.0,629.75,136.0625
5342,Koleos,Renault,2008.0,0.0,21.490909090909092,21.275862068965516,0.0,40.5,39.0,0.0,0.0,629.75,243.25
4777,Carina,Toyota,1996.0,0.0,72.26086956521739,71.67073170731707,52.285714285714285,46.2,30.842105263157894,0.0,0.0,629.375,162.16666666666666
5601,Starlet,Toyota,1997.0,0.0,72.07142857142857,48.35,71.02325581395348,65.82692307692308,45.69230769230769,0.0,0.0,628.25,161.14583333333334
4976,X4,BMW,2019.0,0.0,37.41772151898734,26.024390243902438,51.95454545454545,18.6,46.03703703703704,0.0,0.0,628.0,204.3125
5508,X4,BMW,2017.0,0.0,45.51578947368421,44.792792792792795,18.564705882352943,30.195652173913043,30.153061224489797,0.0,0.0,628.0,224.29166666666669
3654,X5,BMW,2002.0,0.0,69.97701149425288,14.80952380952381,0.0,14.478260869565217,14.354166666666666,0.0,0.0,627.625,243.6875
105,Swift,Suzuki,2007.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.375,87.9375
4531,X-Type,Jaguar,2006.0,0.0,109.82558139534885,96.81318681318682,13.5,61.0,43.07142857142857,0.0,0.0,627.375,151.725
106,Qashqai,Nissan,2017.0,42.11764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.5,101.5
4830,I,Mitsubishi,2004.0,0.0,62.649350649350644,49.6,58.27173913043478,82.23853211009174,81.13043478260869,0.0,0.0,626.375,156.67361111111111
5346,R Rover Sport Hse Dynam Sdv6 A,Land Rover,2014.0,0.0,45.26923076923077,41.766666666666666,40.903225806451616,38.61764705882353,0.0,0.0,0.0,626.375,192.5
4256,Supra,Toyota,2020.0,0.0,69.03125,0.0,0.0,0.0,66.64285714285714,0.0,0.0,626.0,151.375
107,Mondeo,Ford,2009.0,357.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.625,88.375
1545,Mondeo,Ford,2013.0,0.0,52.738786279683374,0.0,0.0,0.0,0.0,347.5862068965517,0.0,625.5,169.54887152777778
4930,C5 Aircross,Citroen,2019.0,0.0,96.12631578947368,53.67545076282941,27.82300884955752,34.061705989110706,41.97241955704137,0.0,0.0,625.25,180.25972222222222
5805,Korando,Ssangyong,2014.0,0.0,15.491228070175438,29.612903225806452,60.27621483375959,56.94736842105263,54.142857142857146,0.0,0.0,625.25,212.88020833333334
4941,Stinger,Kia,2019.0,0.0,67.2,105.23076923076923,93.5,86.45454545454545,84.84615384615384,0.0,0.0,624.75,140.0
5458,Corsa,Vauxhall,2017.0,0.0,31.884892086330936,28.582417582417584,30.38993710691824,28.56852791878173,19.182481751824817,0.0,0.0,624.625,247.04166666666666
3374,LS,Lexus,2008.0,0.0,150.25,29.40909090909091,0.0,28.53846153846154,0.0,0.0,0.0,624.375,149.625
5498,Hilux,Toyota,2006.0,0.0,40.18518518518518,39.67741935483871,39.6875,40.25714285714286,0.0,0.0,0.0,624.25,196.0
4968,V60,Volvo,2020.0,0.0,50.59090909090909,47.95691202872531,47.43157894736842,32.31901840490797,62.476190476190474,0.0,0.0,623.875,180.11024305555554
108,Superb,Skoda,2018.0,23.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.875,112.875
980,Astra,Opel,2007.0,0.0,60.6625,0.0,0.0,0.0,0.0,0.0,205.5,623.75,157.20833333333334
5325,206,Peugeot,2007.0,0.0,63.96428571428571,41.73770491803279,0.0,34.76056338028169,40.76190476190476,0.0,0.0,623.125,188.27083333333334
5496,Freed,Honda,2010.0,0.0,26.51219512195122,27.022222222222222,27.26086956521739,36.36842105263158,35.04761904761905,0.0,0.0,623.0,237.125
5176,California,Ferrari,2015.0,0.0,164.125,138.83333333333334,0.0,125.0625,0.0,0.0,0.0,622.5,118.125
5489,Murano,Nissan,2008.0,0.0,60.611111111111114,55.81818181818182,54.43478260869565,0.0,50.285714285714285,0.0,0.0,622.375,166.25
5339,5-Series,BMW,131.0,0.0,26.31111111111111,25.040816326530614,0.0,23.943396226415093,23.581818181818182,0.0,0.0,622.125,263.375
5398,A7 TDI,Audi,2014.0,0.0,24.891304347826086,24.56,24.686274509803923,0.0,24.0,0.0,0.0,622.0,264.25
5790,107,Peugeot,2009.0,0.0,31.821428571428573,30.3125,30.338461538461537,29.492957746478872,28.69333333333333,0.0,0.0,621.25,231.4375
5130,RCZ,Peugeot,2012.0,0.0,181.35135135135135,196.8268156424581,187.4678111587983,114.63157894736842,106.32,0.0,0.0,620.625,115.07526041666668
5237,Landcruiser,Toyota,2016.0,0.0,506.0,258.9230769230769,47.142857142857146,144.27272727272728,156.8,0.0,0.0,620.375,110.796875
5689,Dyna,Toyota,2008.0,0.0,13.867647058823529,13.597222222222221,13.534246575342467,13.447368421052632,13.205128205128204,0.0,0.0,620.25,407.75
791,Passat,Volkswagen,2015.0,0.0,40.1123595505618,0.0,0.0,0.0,0.0,126.75,892.8813559322035,619.375,168.86041666666668
882,3-Series,BMW,2016.0,0.0,35.68674698795181,0.0,0.0,0.0,0.0,537.629179331307,222.42857142857142,619.375,163.69062499999998
5006,C6,Citroen,2006.0,0.0,40.25,43.225,43.24390243902439,0.0,0.0,0.0,0.0,618.875,189.0
2711,Altezza,Toyota,2001.0,0.0,59.63855421686747,0.0,0.0,0.0,0.0,0.0,0.0,618.75,159.25
5884,Avensis,Toyota,2000.0,0.0,132.3716814159292,109.54838709677419,103.76470588235294,56.516129032258064,53.371428571428574,0.0,0.0,618.625,139.9513888888889
5215,Xc90,Volvo,2010.0,0.0,38.878787878787875,37.2972972972973,36.86842105263158,34.16774193548387,277.0,0.0,0.0,618.625,191.3515625
109,Qashqai,Nissan,2015.0,192.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.625,89.83333333333334
2902,Z-CAR,Nissan,2003.0,0.0,0.0,60.34146341463415,0.0,0.0,0.0,0.0,0.0,618.5,158.375
4842,Vitara,Suzuki,1998.0,0.0,25.396825396825395,24.82089552238806,24.735294117647058,0.0,0.0,0.0,0.0,618.125,259.875
4446,F- PACE,Jaguar,2018.0,0.0,143.19878603945372,102.19004524886878,94.90451793199814,79.08170155300472,97.141075604053,0.0,0.0,617.875,126.46960358796296
5908,S6,Audi,2015.0,0.0,41.15,39.416666666666664,39.2,38.0,37.6,0.0,0.0,617.625,197.75
6071,RAM,Dodge,2015.0,0.0,53.142857142857146,51.388888888888886,51.0,50.5,49.625,0.0,0.0,617.5,171.5
4110,Hiace,Toyota,1995.0,0.0,42.875,0.0,41.60655737704918,0.0,0.0,0.0,0.0,617.375,189.0
5370,RC 300h,Lexus,2018.0,0.0,22.764705882352942,22.21818181818182,22.125,0.0,42.354838709677416,0.0,0.0,616.875,255.5
5504,Expert,Peugeot,2018.0,0.0,24.99230769230769,14.68,23.606896551724137,14.185185185185185,22.6125,0.0,0.0,616.25,304.5
4109,Carina,Toyota,1990.0,0.0,29.91891891891892,29.75609756097561,29.547619047619047,0.0,28.914893617021278,0.0,0.0,615.875,232.75
5264,Scenic,Renault,2013.0,0.0,79.7229621736814,79.66666666666667,86.39164490861619,55.716814159292035,33.1,0.0,0.0,615.625,153.76848958333332
4902,Celica,Toyota,1995.0,0.0,24.650793650793652,24.507462686567163,0.0,24.267605633802816,0.0,0.0,0.0,614.75,262.5
2861,Defender,Land Rover,2009.0,0.0,62.24050632911393,0.0,0.0,0.0,0.0,0.0,0.0,614.625,155.75
5213,Sorento,KIA,2016.0,0.0,51.44,39.267857142857146,47.666666666666664,0.0,0.0,0.0,0.0,614.375,183.75
5687,500L,Fiat,2018.0,0.0,30.451612903225808,49.7,47.61904761904762,43.291666666666664,26.0,0.0,0.0,614.125,202.125
5365,GLC,Mercedes-Benz,2020.0,0.0,61.21052631578947,31.632653061224488,29.25,40.390243902439025,48.184615384615384,0.0,0.0,613.125,192.0625
4887,Fit,Honda,2010.0,0.0,84.16143497757848,290.44585987261144,338.99999999999994,248.5,225.4605809128631,0.0,0.0,612.75,114.23489583333334
5431,A1,Audi,2020.0,0.0,94.21634241245135,97.83382789317508,76.64957264957265,81.9474530831099,76.4,0.0,0.0,612.625,136.9112702546296
3849,B-Class,Mercedes-Benz,2008.0,0.0,213.8252427184466,55.4,50.60992907801418,47.65217391304348,44.2962962962963,0.0,0.0,612.375,136.2265625
5988,GLC-Class,Mercedes-Benz,2019.0,0.0,118.62770012706481,121.90909090909092,131.60919540229887,128.38815789473682,94.53851797505502,0.0,0.0,610.625,122.35833333333333
5618,Hilux,Toyota,1991.0,0.0,58.705882352941174,56.19047619047619,55.63636363636363,0.0,54.81481481481482,0.0,0.0,610.25,162.75
783,5-Series,BMW,2015.0,0.0,24.991319444444443,0.0,0.0,0.0,0.0,459.4029850746268,382.3333333333333,610.125,191.67847222222224
6088,C-Class,Mercedes-Benz,2000.0,0.0,82.0,71.07692307692308,68.85714285714286,63.64705882352941,61.526315789473685,0.0,0.0,609.625,149.625
5551,X4,BMW,2015.0,0.0,40.17891373801917,40.87833827893175,0.0,124.6829268292683,116.66666666666667,0.0,0.0,609.25,153.48958333333331
1800,A-Class,Mercedes-Benz,2013.0,0.0,46.275,0.0,0.0,0.0,0.0,0.0,390.0,609.0,159.25
5563,V50,Volvo,2009.0,0.0,17.627118644067796,0.0,17.21875,65.74285714285715,17.217391304347824,0.0,0.0,608.0,275.0416666666667
4730,Pajero,Mitsubishi,2001.0,0.0,25.2,24.102564102564102,23.875,23.697674418604652,23.666666666666668,0.0,0.0,607.625,263.375
4357,Rangerover Sport,Land Rover,2018.0,0.0,134.2207792207792,105.95555555555555,41.407407407407405,188.71578947368423,146.0,0.0,0.0,607.125,126.96979166666668
1493,Fiesta,Ford,2005.0,0.0,59.674347158218126,0.0,0.0,0.0,0.0,0.0,0.0,607.0,157.828125
5674,A8,Audi,2019.0,0.0,84.79746835443038,73.37725823591924,86.79028259791771,31.89705882352941,69.74257425742574,0.0,0.0,606.875,153.0034722222222
5885,A4,Audi,2001.0,0.0,87.47368421052632,76.81481481481481,75.03448275862068,51.833333333333336,63.55,0.0,0.0,606.125,147.4375
4579,TT,Audi,2000.0,0.0,91.8,39.28947368421053,38.94871794871795,0.0,0.0,0.0,0.0,606.0,171.5
5222,E- PACE,Jaguar,2019.0,0.0,92.8,86.78744394618833,47.34939759036144,67.69,67.46572934973638,0.0,0.0,604.875,146.5689814814815
5034,Range Rover Velar,Land Rover,2019.0,0.0,53.12149532710281,72.38888888888889,48.214285714285715,32.833333333333336,63.87358916478556,0.0,0.0,604.0,162.21527777777777
5364,First,Mini,2012.0,0.0,74.69518716577541,56.38709677419355,33.81818181818182,48.94736842105263,52.89230769230769,0.0,0.0,603.75,167.125
1081,E-Class,Mercedes-Benz,2009.0,0.0,56.13953488372093,0.0,0.0,0.0,0.0,0.0,0.0,603.5,161.875
914,Corsa,Opel,2007.0,0.0,40.17338709677419,0.0,0.0,0.0,0.0,30.818181818181817,244.0,603.25,189.58333333333334
5581,Xsara,Citroen,2005.0,0.0,45.98214285714286,56.325301204819276,49.166666666666664,35.46666666666667,52.07964601769911,0.0,0.0,603.125,175.9625
5860,Kalos,Chevrolet,2008.0,0.0,78.86666666666667,94.46564885496183,55.98,69.84113624408205,41.5,0.0,0.0,602.75,150.62065972222223
5343,Cordoba,Seat,2005.0,0.0,27.441860465116278,25.617021276595743,25.229166666666668,24.058823529411764,0.0,0.0,0.0,602.75,252.0
5555,KARL,Opel,2017.0,0.0,33.96103896103896,32.398843930635834,32.19101123595505,27.2317880794702,11.566265060240964,0.0,0.0,602.625,244.34375
6057,A7,Audi,2020.0,0.0,86.54981992797119,84.88,83.03703703703704,32.208333333333336,77.99560439560439,0.0,0.0,601.875,150.40885416666669
4971,500X,Fiat,2017.0,0.0,71.51807228915662,75.6923076923077,62.242299794661186,92.0,57.38461538461539,0.0,0.0,601.25,144.39930555555554
5784,C70,Volvo,2001.0,0.0,49.77777777777778,46.68181818181818,46.977777777777774,44.8235294117647,19.542857142857144,0.0,0.0,600.875,194.25
5499,Series-3,Land Rover,1982.0,0.0,49.31818181818182,46.07692307692308,45.074074074074076,43.2,0.0,0.0,0.0,599.5,178.5
5435,OTHER,Ford,2001.0,0.0,50.86363636363637,45.46153846153846,44.407407407407405,0.0,40.4375,0.0,0.0,599.25,180.25
857,3-Series,BMW,2017.0,0.0,34.883720930232556,0.0,0.0,0.0,0.0,634.0298507462687,533.7777777777778,598.875,164.6579861111111
4235,Shuttle,Volkswagen,2008.0,0.0,86.34615384615384,46.7,0.0,587.0,148.9,0.0,0.0,598.5,127.75
5667,V80,LDV,2016.0,0.0,39.0,28.76923076923077,28.636363636363637,26.493150684931507,25.324675324675326,0.0,0.0,598.0,231.14583333333334
2901,Z-CAR,Nissan,2003.0,0.0,61.32051282051282,0.0,0.0,0.0,0.0,0.0,0.0,597.875,154.875
5301,6,Mazda,2005.0,0.0,39.285714285714285,39.0,37.62662807525326,31.875,39.12,0.0,0.0,597.75,196.01458333333332
5446,Scorpio,Ford,2000.0,0.0,28.53846153846154,27.441860465116278,27.363636363636363,0.0,26.20408163265306,0.0,0.0,597.625,239.75
719,3-Series,BMW,2012.0,0.0,48.18595041322314,0.0,0.0,0.0,0.0,0.0,1051.672131147541,597.25,157.9496527777778
5622,Proace,Toyota,2017.0,0.0,40.97260273972603,41.50588235294118,40.82022471910112,25.517241379310345,11.75,0.0,0.0,597.0,217.72916666666666
4967,Lancer,Mitsubishi,2019.0,0.0,25.67241379310345,0.0,24.92063492063492,24.318181818181817,163.5,0.0,0.0,596.625,250.83333333333331
5352,Urban Cruiser,Toyota,2011.0,0.0,73.31478260869565,69.2,20.558823529411764,75.90043923865301,77.03225806451613,0.0,0.0,596.25,165.19270833333334
5708,M5,BMW,2013.0,0.0,85.0,72.86666666666666,70.25,65.42105263157895,374.0,0.0,0.0,596.125,140.875
5230,Transporter,Volkswagen,2017.0,0.0,69.47945205479452,43.35,18.91891891891892,18.675,31.22093023255814,0.0,0.0,595.75,218.38541666666669
6226,Mondeo,Ford,2002.0,0.0,40.78787878787879,43.04761904761905,42.86363636363637,43.16,43.22222222222222,0.0,0.0,595.75,184.1875
5019,Koleos,Renault,2009.0,0.0,27.132075471698112,58.048920863309355,0.0,0.0,26.063492063492063,0.0,0.0,595.125,213.46354166666666
110,308,Peugeot,2011.0,32.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,105.0
4931,C1,Citroen,2008.0,0.0,78.05128205128206,20.56756756756757,20.57894736842105,20.195121951219512,20.046511627906977,0.0,0.0,594.375,242.8125
111,Auris,Toyota,2016.0,26.115384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.125,109.375
4847,Grand Vitara,Suzuki,2001.0,0.0,82.29310344827587,56.22222222222222,9.3125,8.526315789473685,71.07954545454545,0.0,0.0,593.25,171.64583333333331
1594,Civic,Honda,2006.0,0.0,45.916666666666664,0.0,0.0,0.0,0.0,282.0,303.0,593.125,162.75
5876,MGF,MG,1997.0,0.0,36.43478260869565,34.0,33.357142857142854,32.58064516129032,31.606060606060606,0.0,0.0,592.875,210.875
5604,Niro,Kia,2017.0,0.0,41.02040816326531,40.07017543859649,48.89239436619719,51.5298969072165,67.98507462686567,0.0,0.0,592.875,174.16510416666668
5664,Ford,Ford,2003.0,0.0,137.85714285714286,102.72727272727273,0.0,85.93333333333334,79.6470588235294,0.0,0.0,592.25,130.375
1143,Cooper,Mini,2007.0,0.0,46.760736196319016,0.0,0.0,0.0,0.0,0.0,57.875,592.125,171.9375
5341,2,Mazda,2019.0,0.0,47.70161290322581,48.61208053691276,42.623655913978496,33.13904338153504,24.84,0.0,0.0,591.5,193.23342013888887
6733,A8,Audi,2012.0,0.0,40.63636363636363,113.96629213483148,134.97911832946636,137.7674418604651,72.33333333333333,0.0,0.0,591.375,130.046875
5970,Avensis,Toyota,1998.0,0.0,87.55555555555556,69.92307692307692,67.28571428571429,60.0,56.0,0.0,0.0,590.375,149.625
5254,Berlingo,Citroen,2013.0,0.0,76.32121724429416,58.608695652173914,54.25,27.066666666666666,27.492537313432837,0.0,0.0,590.125,168.23090277777777
112,Scirocco,Volkswagen,2009.0,23108.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.75,86.65052083333333
1252,Polo,Volkswagen,2011.0,0.0,54.716981132075475,0.0,0.0,0.0,0.0,62.25,230.0,589.25,160.125
5832,Focus,Ford,1999.0,0.0,17.693877551020407,17.49056603773585,17.37037037037037,17.19298245614035,16.966101694915253,0.0,0.0,589.125,324.625
5537,M2,BMW,2017.0,0.0,29.416666666666668,29.1,28.975609756097562,0.0,28.26086956521739,0.0,0.0,588.875,229.25
3872,Golf,Volkswagen,1997.0,0.0,60.333333333333336,22.1010101010101,21.452380952380953,0.0,0.0,0.0,0.0,588.75,206.0625
4225,300,Mercedes-Benz,1998.0,0.0,0.0,29.25,29.246913580246915,0.0,0.0,0.0,0.0,588.625,227.5
5443,Carens,Kia,2017.0,0.0,99.67164179104478,82.34482758620689,54.03689211850196,92.39999999999999,81.09696376101861,0.0,0.0,588.5,139.50078125
5294,Panda,Fiat,2018.0,0.0,41.08988764044943,25.617021276595743,25.229166666666668,12.372093023255815,11.977777777777778,0.0,0.0,588.125,272.70833333333337
5857,Crafter,Volkswagen,2018.0,0.0,19.97641509433962,19.698275862068964,19.70464135021097,19.523809523809526,23.43919885550787,0.0,0.0,587.875,288.12656250000003
6066,Outback,Subaru,2012.0,0.0,15.851063829787234,33.888888888888886,33.642857142857146,33.25806451612903,32.303030303030305,0.0,0.0,587.375,231.875
113,Vantage,Aston Martin,2007.0,167.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.125,90.125
3158,S40,Volvo,2010.0,0.0,50.53086419753087,0.0,0.0,0.0,0.0,178.0,280.75057208237985,587.125,159.70269097222223
6485,Roadster,Smart,2005.0,0.0,68.625,86.8695652173913,52.53846153846154,94.75,131.30769230769232,0.0,0.0,587.0,133.4375
5694,SL-Class,Mercedes-Benz,2014.0,0.0,65.72093023255813,64.52727272727273,53.72441579371475,55.7,12.853658536585366,0.0,0.0,586.5,183.66493055555554
5366,Sharan,Volkswagen,2016.0,0.0,61.21052631578947,49.14192761285075,22.793478260869563,22.633663366336634,44.91525423728813,0.0,0.0,586.375,198.121875
5890,Grand Megane,Renault,2013.0,0.0,44.09574468085106,46.193109315185026,40.74418604651163,65.3125,91.30627306273063,0.0,0.0,585.75,162.91041666666666
2929,Defender,Land Rover,1998.0,0.0,59.30379746835443,0.0,0.0,0.0,0.0,0.0,0.0,585.625,155.75
5843,911,Porsche,2011.0,0.0,20.975609756097562,20.466666666666665,20.347826086956523,19.877551020408163,19.392156862745097,0.0,0.0,585.0,289.625
8053,Samber,Subaru,1995.0,0.0,0.0,697.0,466.0,293.8,225.57142857142858,0.0,0.0,584.625,99.75
5197,KA,Ford,2015.0,0.0,138.4656319290466,119.9245283018868,12.347826086956522,60.43902439024391,64.5,0.0,0.0,584.375,139.54427083333331
114,Insignia,Opel,2010.0,333.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.625,88.375
5769,Caddy Maxi,Volkswagen,2017.0,0.0,42.21011673151751,42.434210526315795,31.686274509803923,32.02453987730061,28.63013698630137,0.0,0.0,583.375,203.91875
5824,Sportage,KIA,2016.0,0.0,36.291666666666664,35.785714285714285,29.764705882352942,29.859649122807017,34.794117647058826,0.0,0.0,583.25,209.125
4798,Altea,SEAT,2010.0,0.0,73.25892857142857,59.92857142857143,29.430656934306572,59.38461538461539,83.53632148377125,0.0,0.0,583.0,155.9359375
4355,Trajet,Hyundai,2005.0,0.0,53.76623376623377,25.0,15.04,23.666666666666668,13.9,0.0,0.0,582.625,233.1875
5849,Soul,KIA,2009.0,0.0,27.548387096774192,26.085714285714285,25.666666666666668,24.743589743589745,24.48780487804878,0.0,0.0,582.5,245.875
5519,XF,Jaguar,2019.0,0.0,59.21958684009182,49.29752066115702,29.91346153846154,34.5625,28.82882882882883,0.0,0.0,582.25,192.2982638888889
5969,Starlet,Toyota,1990.0,0.0,175.33333333333334,56.416666666666664,63.0,102.15384615384616,94.73333333333333,0.0,0.0,582.0,131.6875
3919,Transit Custom Kombi,Ford,2020.0,0.0,60.944700460829495,63.888888888888886,61.03448275862069,22.105263157894736,39.11764705882353,0.0,0.0,581.5,161.4375
5550,5,Renault,1988.0,0.0,40.30769230769231,37.7,0.0,35.8235294117647,34.861111111111114,0.0,0.0,581.5,196.875
4253,Tiguan,Volkswagen,2008.0,0.0,87.23684210526316,559.5675675675676,541.1428571428571,172.34389140271492,234.83076923076922,0.0,0.0,581.375,115.2052951388889
6125,Discovery Sport,Land Rover,2018.0,0.0,86.61744966442954,68.72881355932203,81.90361445783132,62.33695652173913,61.84049079754601,0.0,0.0,581.0,144.2826388888889
116,Q7,Audi,2007.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,90.125
115,Octavia,Skoda,2016.0,192.58006042296074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,89.64192708333334
4922,Ibiza,SEAT,2009.0,0.0,75.29508196721312,47.83653846153846,49.49651432997676,70.91836734693877,26.51851851851852,0.0,0.0,580.5,161.83124999999998
5850,Grandis,Mitsubishi,2007.0,0.0,17.770833333333332,17.557692307692307,17.528301886792452,17.178571428571427,16.96551724137931,0.0,0.0,580.125,320.25
1992,E-Class,Mercedes-Benz,2005.0,0.0,33.388489208633096,0.0,0.0,0.0,0.0,0.0,0.0,580.125,208.25
2947,Boxster,Porsche,2005.0,0.0,193.29166666666666,0.0,0.0,0.0,0.0,0.0,0.0,579.875,107.625
5288,Citigo,Skoda,2019.0,0.0,54.292035398230084,51.462450592885375,27.50052465897167,25.066666666666666,62.46153846153846,0.0,0.0,579.875,183.53489583333334
5905,Polo,Volkswagen,1993.0,0.0,165.0,0.0,111.9,99.38461538461539,93.46666666666667,0.0,0.0,579.75,124.25
5742,Korando,Ssangyong,2020.0,0.0,51.029530978575565,55.888,41.17283950617284,57.36222910216718,73.08571428571429,0.0,0.0,579.25,159.25442708333333
5841,V50,Volvo,2004.0,0.0,42.431211498973305,32.05434782608695,17.022222222222222,32.48076923076923,17.74,0.0,0.0,577.875,244.671875
5468,2,Mazda,2016.0,0.0,35.22554890219561,40.280701754385966,28.21212121212121,32.746922845992195,8.915254237288135,0.0,0.0,577.125,243.74947916666667
117,Galaxy,Ford,2011.0,486.979131029764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.625,87.80908564814816
5002,Compass,Jeep,2007.0,0.0,33.04545454545455,32.666666666666664,32.40816326530612,0.0,0.0,0.0,0.0,576.25,210.0
1526,Yaris,Toyota,2007.0,0.0,50.70676691729323,0.0,0.0,0.0,0.0,0.0,123.27272727272728,576.125,165.01041666666669
5561,Corsa,Vauxhall,2005.0,0.0,50.16867469879518,109.75964718853362,35.46875,120.4415957887554,228.42857142857142,0.0,0.0,575.5,149.32315538194445
5916,Cavalier,Vauxhall,1982.0,0.0,18.636363636363637,18.770833333333332,18.857142857142858,18.673076923076923,18.25925925925926,0.0,0.0,575.25,302.75
4907,Aygo,Toyota,2012.0,0.0,79.33333333333333,142.47457627118644,55.5369030390738,33.74193548387097,146.46153846153845,0.0,0.0,575.25,153.31944444444446
